file	register	m_pitch	min_pit	max_pit	sd_pit	range_pit	convo	comfort	sing	inform	read	imperative	question	vocalplay	noisy	age	adu_gender	coder	ID	chi_gender									
B-29_13_pass1_1103_1	IDS	212.871134	130.076084	382.225011	49.5083759	252.148927	0	0	0	0	0	1	0	0	0	13	female	amy	B-29	female									
B-29_13_pass1_1103_10	IDS	250.450884	125.202525	361.868156	58.5711435	236.665631	1	0	0	0	0	1	0	0	0	13	female	amy	B-29	female									
B-29_13_pass1_1103_14	IDS	267.884063	75.7522346	417.340612	86.2079764	341.588378	0	0	1	0	0	0	1	0	0	13	female	amy	B-29	female									
B-29_13_pass1_1103_4	IDS	231.118598	98.7278955	323.378352	69.9816325	224.650456	0	0	0	0	0	1	0	0	0	13	female	amy	B-29	female									
W-204_pass1_138_1	ADS	194.5885	172.438244	246.633966	16.5231317	74.1957223	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_100	ADS	193.2318	134.035965	422.039286	62.1839323	288.003321	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_101	ADS	203.589166	175.115894	298.405295	21.414256	123.289401	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_103	ADS	216.065015	155.524184	356.208855	56.4416465	200.684671	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_104	ADS	182.323838	136.89687	304.538861	39.0253493	167.641991	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_105	ADS	187.311792	140.847471	291.123285	26.6259665	150.275814	1	0	0	1	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_107	ADS	215.59546	157.838507	329.467746	25.1748885	171.629239	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_11	ADS	197.631691	142.562344	340.357431	34.2492445	197.795087	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_110	ADS	251.978631	177.781717	422.19882	48.6724752	244.417103	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_111	ADS	185.458206	148.012207	352.138225	34.4065242	204.126017	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_112	ADS	199.820564	137.964307	401.100287	40.412873	263.135981	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_113	ADS	170.426567	149.677493	207.19355	10.152139	57.516057	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_114	ADS	208.485019	139.477892	380.289162	37.0171111	240.81127	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_115	ADS	232.374462	140.221345	337.648477	66.4341598	197.427133	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_116	ADS	233.551108	141.588932	404.809555	60.9474922	263.220623	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_117	ADS	247.153976	165.452444	393.514783	63.5886912	228.062339	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_119	ADS	245.059842	142.775852	398.999409	73.0916611	256.223556	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_12	ADS	163.356998	156.654122	188.424623	6.03566683	31.7705008	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_121	ADS	200.298298	139.647811	333.292146	44.115647	193.644335	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_122	ADS	203.449955	124.100428	420.593503	80.1973918	296.493075	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_124	ADS	183.138798	142.26399	314.875582	36.4134003	172.611592	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_126	ADS	200.617138	159.709378	337.211763	44.6812322	177.502385	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_128	ADS	207.002437	145.93525	383.152164	41.4149956	237.216915	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_131	ADS	267.47801	139.487229	317.295606	44.1693894	177.808377	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_135	ADS	195.215529	160.718455	282.586675	28.1786473	121.86822	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_136	ADS	183.805418	154.986427	260.110626	16.8053099	105.124199	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_138	ADS	210.204018	180.139565	249.51588	14.8343604	69.3763154	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_140	ADS	200.874041	155.476721	440.221148	63.2794928	284.744427	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_143	ADS	222.158298	159.517046	317.48518	24.392156	157.968133	1	0	0	1	0	1	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_145	ADS	184.493156	114.260246	294.430242	36.078926	180.169996	0	0	0	1	0	1	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_148	ADS	204.167543	139.611834	389.676475	54.9155255	250.064641	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_150	ADS	237.966664	149.621496	416.779578	63.7793922	267.158083	0	0	0	1	0	1	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_157	ADS	173.218509	138.888839	340	39.0756073	201.111161	1	0	0	0	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_158	ADS	212.873458	176.752532	320.307752	34.2906897	143.55522	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_159	ADS	218.794331	163.475333	496.019102	73.6218713	332.543769	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_160	ADS	204.290868	120	378.331251	42.8500652	258.331251	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_162	ADS	185.80393	159.442406	226.457935	16.2629942	67.0155288	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_164	ADS	217.027356	148.061589	366.094024	46.9569387	218.032435	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_165	ADS	191.252184	138.488955	390.393367	46.6578735	251.904412	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_167	ADS	210.265469	115.445116	365.672315	49.8213635	250.2272	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_168	ADS	191.068372	150.764463	301.350409	31.8210914	150.585946	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_169	ADS	181.280401	158.79183	234.611208	21.3060656	75.819378	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_17	ADS	203.607328	156.837781	541.660941	51.8325797	384.823161	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_171	ADS	205.953749	146.11603	534.990592	80.3938258	388.874562	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_174	ADS	181.392068	158.884053	238.662828	11.803523	79.7787749	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_176	ADS	279.732782	177.855221	560.936613	96.553442	383.081391	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_178	ADS	218.06985	159.271649	345.365151	39.1022094	186.093502	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_180	ADS	238.532428	164.07659	425.708794	49.2653174	261.632204	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_182	ADS	191.015245	160.358407	341.046578	31.4636701	180.688171	1	0	0	1	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_184	ADS	190.359807	163.5884	220.554529	10.9965479	56.9661285	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_185	ADS	172.085375	149.170856	238.797597	12.4279065	89.6267414	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_189	ADS	168.053451	118.844745	300.854774	21.7898723	182.01003	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_19	ADS	180.699546	147.712898	300.202716	36.1797544	152.489818	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_190	ADS	209.614545	156.020593	316.55318	45.6553571	160.532587	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_191	ADS	176.030449	133.164751	364.918698	53.3275992	231.753947	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_193	ADS	199.833309	127.80118	303.752765	37.1339519	175.951585	0	0	0	1	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_194	ADS	188.085673	157.123127	312.918839	23.1725791	155.795713	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_195	ADS	185.611211	107.062854	274.816994	32.0106474	167.75414	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_196	ADS	170.899009	159.153691	214.892344	10.3913475	55.7386532	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_198	ADS	172.448869	122.606043	339.068837	35.90282	216.462794	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_200	ADS	213.459246	161.64541	343.241419	44.2282742	181.596008	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_201	ADS	236.519718	221.65365	243.237039	4.64701198	21.5833894	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_202	ADS	243.550521	193.878103	364.265326	30.6970569	170.387223	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_204	ADS	196.342824	170.141324	241.558428	13.341335	71.4171036	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_206	ADS	196.178269	168.508186	264.093423	20.8342435	95.5852377	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_209	ADS	196.781464	136.494946	343.88909	73.3221766	207.394144	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_21	ADS	251.75505	175.474978	362.203998	53.8385629	186.72902	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_216	ADS	231.975852	180.082762	334.112989	31.9336331	154.030227	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_218	ADS	203.592326	159.612829	420.650357	58.4636976	261.037528	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_229	ADS	237.481345	169.114597	408.308765	47.1818905	239.194168	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_231	ADS	217.463473	191.618585	237.284426	9.3723391	45.6658407	0	0	0	0	0	0	0	0	1	3	female	amy	W-204	male									
W-204_pass1_138_24	ADS	215.79763	158.812256	322.26604	28.016587	163.453784	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_26	ADS	247.446759	213.308958	312.359124	19.3044511	99.0501655	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_28	ADS	264.089641	162.556047	535.890637	50.2132596	373.33459	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_3	ADS	199.126271	161.250424	258.102702	19.6476859	96.8522783	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_32	ADS	211.456479	119.356177	371.990787	63.9102378	252.634609	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_34	ADS	226.039136	116.721413	341.583506	35.1157603	224.862093	0	0	0	1	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_38	ADS	196.281589	137.643189	370.143929	47.7547288	232.50074	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_4	ADS	209.892926	152.612424	325.380874	40.250355	172.768451	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_40	ADS	227.772928	164.562382	419.147309	41.8047149	254.584927	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_44	ADS	204.453087	152.577189	260.573308	25.2711035	107.996119	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_45	ADS	268.983364	214.751845	446.481292	53.5800562	231.729447	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_46	ADS	218.525177	166.607256	531.151517	53.7620246	364.544261	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_49	ADS	221.438704	160.633595	361.074155	56.9460567	200.44056	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_5	ADS	196.749034	149.050869	521.371849	62.964737	372.32098	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_54	ADS	236.909775	159.786455	352.689191	44.1515747	192.902736	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_56	ADS	179.405973	142.913194	265.196129	18.6992729	122.282935	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_59	ADS	215.634375	115.132312	462.572819	55.1799465	347.440507	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_61	ADS	249.821656	153.724925	423.818188	58.6639015	270.093263	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_63	ADS	244.51366	216.970297	334.985349	26.5881527	118.015052	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_66	ADS	231.457359	197.809442	300.122919	33.0992506	102.313477	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_68	ADS	258.531085	169.210186	545.800003	72.4587343	376.589817	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_7	ADS	189.993524	159.060199	236.665429	25.8887725	77.6052302	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_71	ADS	191.68407	140.266496	384.599151	39.3910621	244.332655	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_73	ADS	189.969874	148.021513	233.978189	22.5980954	85.9566759	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_75	ADS	229.020774	154.065851	338.50101	41.578315	184.435159	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_76	ADS	180.530059	138.360633	278.777541	34.9215293	140.416907	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_77	ADS	205.152368	156.325378	363.713397	43.6414011	207.38802	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_79	ADS	212.163955	102.330503	524.557881	48.8254422	422.227379	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_80	ADS	224.900282	156.104914	323.721861	51.6155419	167.616947	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_81	ADS	192.047829	161.007349	246.715715	18.3004509	85.708366	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_83	ADS	204.015726	114.203197	363.476124	35.4287277	249.272927	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_84	ADS	195.145425	119.182824	333.727003	43.2386201	214.544178	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_85	ADS	202.097557	162.598446	348.407902	37.0521162	185.809456	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_86	ADS	179.371209	118.295565	429.664136	37.9808634	311.368571	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_87	ADS	248.858478	219.278877	324.881658	19.8949141	105.602781	0	0	0	0	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_89	ADS	191.934417	159.397956	256.952427	25.5294669	97.5544711	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_90	ADS	160.686346	133.793129	250.930003	17.7394353	117.136874	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_92	ADS	236.271123	150.282822	381.348617	51.458668	231.065795	1	0	0	0	0	0	1	0	0	3	female	amy	W-204	male									
W-204_pass1_138_94	ADS	190.161022	153.878323	238.602588	18.1064673	84.7242643	1	0	0	0	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_95	ADS	247.369927	200.349569	423.704391	50.8395455	223.354822	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_97	ADS	201.102743	155.416255	266.111205	21.4243296	110.694951	1	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
W-204_pass1_138_99	ADS	213.76364	151.430123	355.788773	34.2201994	204.35865	0	0	0	1	0	0	0	0	0	3	female	amy	W-204	male									
B-46_09_pass1_79_1	IDS	246.261545	118.846896	431.446905	114.496932	312.600009	0	0	0	1	0	0	0	0	0	9	female	amy	B-46	male									
B-46_09_pass1_79_11	IDS	130.507461	106.714225	203.14813	25.9452304	96.4339054	0	0	0	1	0	0	0	0	0	9	female	amy	B-46	male									
B-46_09_pass1_79_15	IDS	152.784532	118.812939	238.719588	38.0041376	119.906649	0	0	0	0	0	0	1	0	0	9	female	amy	B-46	male									
B-46_09_pass1_79_17	IDS	137.716123	100.09928	191.69978	23.4968495	91.6004999	0	0	0	0	0	1	0	0	0	9	female	amy	B-46	male									
B-46_09_pass1_79_19	IDS	135.679744	115.874358	200.250588	27.2882295	84.3762295	0	0	0	0	0	1	0	0	0	9	female	amy	B-46	male									
B-46_09_pass1_79_7	IDS	251.277752	117.347241	429.881941	99.5078881	312.5347	0	0	0	1	0	0	0	0	0	9	female	amy	B-46	male									
B-07_17_pass1_1052_1	IDS	223.126202	178.044625	291.58308	24.4041382	113.538455	0	0	0	0	0	0	0	0	0	17	male	amy	B-07	male									
B-07_17_pass1_1052_19	IDS	251.67607	119.140296	501.663035	94.8803632	382.522739	0	0	0	0	0	0	1	0	0	17	male	amy	B-07	male									
B-07_17_pass1_1052_29	IDS	228.557582	185.716735	319.572868	27.3425498	133.856133	1	0	0	0	0	1	0	0	0	17	male	amy	B-07	male									
M-106-000426_pass1_436_20	ADS	189.796469	113.170188	364.940204	50.927324	251.770017	0	0	0	0	0	0	1	0	1	5	female	amy	M-106	female									
M-106-000426_pass1_436_4	ADS	253.449686	110.539351	465.991237	59.553976	355.451887	1	0	0	1	0	0	0	0	1	5	female	amy	M-106	female									
M-106-000426_pass1_436_5	ADS	241.099312	115.934914	323.439081	61.7266219	207.504167	0	0	0	0	0	0	0	0	1	5	female	amy	M-106	female									
M-106-000426_pass1_436_6	ADS	264.363337	80.0471492	529.303019	61.394853	449.255869	0	0	0	1	0	0	0	0	0	5	female	amy	M-106	female									
B-26_11_pass1_981_14	IDS	218.967593	100.597456	484.378533	59.7672403	383.781077	0	0	1	0	0	0	0	0	0	11	female	amy	B-26	female									
B-26_11_pass1_981_19	IDS	204.906341	128.254156	319.716337	46.5579386	191.462181	0	0	0	0	0	0	0	0	0	11	female	amy	B-26	female									
B-26_11_pass1_981_5	IDS	302.085956	251.172333	437.294679	35.5774379	186.122346	0	0	1	0	0	0	0	0	0	11	female	amy	B-26	female									
B-23_08_pass1_861_1	ADS	133.613542	98.1820757	220.723597	27.9632423	122.541521	0	0	0	0	0	0	1	0	0	8	male	amy	B-23	male									
B-23_08_pass1_861_13	IDS	179.591725	146.876607	243.363718	21.8600745	96.4871115	0	0	1	0	0	0	0	0	0	8	male	amy	B-23	male									
B-23_08_pass1_861_14	IDS	245.215001	237.748386	259.99341	5.16838382	22.2450241	0	0	1	0	0	0	0	0	0	8	male	amy	B-23	male									
B-23_08_pass1_861_17	IDS	251.727568	219.978643	275.469296	15.8328745	55.4906531	0	0	1	0	0	0	0	0	0	8	male	amy	B-23	male									
B-23_08_pass1_861_30	IDS	157.598447	120.130999	261.28014	46.7895327	141.149142	1	0	0	0	0	0	0	1	0	8	male	amy	B-23	male									
B-23_08_pass1_861_42	IDS	201.16829	114.451259	441.533264	110.502786	327.082005	1	0	0	0	0	0	1	0	0	8	male	amy	B-23	male									
B-23_08_pass1_861_7	IDS	125.682551	99.8514909	165.952735	13.9141526	66.1012443	0	0	1	0	0	0	0	0	0	8	male	amy	B-23	male									
B-11_17_pass1_1140_1	ADS	217.531206	104.6213	312.953113	40.3247608	208.331813	1	0	0	0	0	0	0	0	1	17	female	amy	B-11	male									
B-11_17_pass1_1140_11	ADS	207.893829	167.78132	288.156583	19.3952952	120.375263	1	0	0	1	0	0	0	0	0	17	female	amy	B-11	male									
B-11_17_pass1_1140_15	IDS	184.273579	102.457728	281.74213	36.7815152	179.284402	0	0	0	0	0	0	1	0	0	17	female	amy	B-11	male									
B-11_17_pass1_1140_26	ADS	187.442769	97.7623902	324.174256	56.1107477	226.411865	1	0	0	1	0	0	0	0	0	17	female	amy	B-11	male									
B-11_17_pass1_1140_28	ADS	278.269982	198.432542	560.586203	84.5586896	362.15366	0	0	0	1	0	0	0	0	0	17	female	amy	B-11	male									
B-11_17_pass1_1140_36	IDS	249.034972	105.49983	366.748258	42.0095513	261.248427	0	0	0	1	0	1	0	0	0	17	female	amy	B-11	male									
B-11_17_pass1_1140_43	ADS	233.00602	111.671056	471.051772	104.71922	359.380716	1	0	0	0	0	0	0	0	0	17	female	amy	B-11	male									
B-45_09_pass1_320_1	IDS	211.058155	122.983848	304.647806	51.2590277	181.663958	0	0	0	0	0	0	1	0	0	9	female	amy	B-45	male									
B-45_09_pass1_320_13	ADS	235.989224	131.229732	356.561161	37.5001035	225.331429	0	0	0	1	0	0	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_320_3	IDS	222.942551	150.31597	262.842204	30.678314	112.526234	0	0	0	0	0	1	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_320_6	IDS	266.074372	138.189867	611.08987	91.925745	472.900003	1	0	0	1	0	0	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_320_7	IDS	222.91227	203.942066	263.02173	11.4163821	59.079664	0	0	0	0	0	0	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_320_9	IDS	286.024975	203.002344	412.363918	46.4714507	209.361574	1	0	0	0	0	0	0	0	0	9	female	amy	B-45	male									
V-S1VL_pass1_296_1	ADS	190.808492	98.6412179	355.012965	60.7059436	256.371747	1	0	0	0	0	0	0	0	0	5	female	amy	V-S1VL	male									
B-38_12_pass1_1038_1	IDS	192.861626	170.392932	236.559843	13.7168008	66.1669114	0	0	0	1	0	1	1	0	0	12	female	amy	B-38	female									
B-38_12_pass1_1038_3	IDS	245.137411	135.080644	296.907036	48.313617	161.826392	0	0	0	1	0	0	0	0	0	12	female	amy	B-38	female									
B-34_17_pass1_316_1	IDS	229.57901	115.00698	391.188925	65.5734049	276.181945	1	0	0	0	0	0	0	0	0	17	male	amy	B-34	male									
B-34_17_pass1_316_12	IDS	159.412667	106.299275	426.799545	56.489935	320.50027	0	0	0	0	0	1	0	0	0	17	male	amy	B-34	male									
B-34_17_pass1_316_14	IDS	157.00725	99.7209432	246.001586	39.8602122	146.280643	0	0	0	0	0	1	0	0	0	17	male	amy	B-34	male									
B-34_17_pass1_316_5	IDS	146.983964	110.581841	303.365625	27.3073824	192.783785	0	0	0	0	0	1	0	0	0	17	male	amy	B-34	male									
B-34_17_pass1_316_7	IDS	197.592832	99.2933015	386.770983	89.167689	287.477682	0	0	0	0	0	1	0	0	0	17	male	amy	B-34	male									
B-20_16_pass1_861_1	ADS	178.680414	142.515819	240.413617	26.7270283	97.8977985	0	0	0	1	0	0	0	0	0	16	male	amy	B-20	female									
B-20_16_pass1_861_10	IDS	147.633758	104.335041	218.422525	26.9259314	114.087484	0	0	0	1	0	0	0	0	0	16	male	amy	B-20	female									
